ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-01-21,146.82937009941148,136.75690287284317,154.43510919232205,146.82937009941148,146.82937009941148,-0.9106703648974974,-0.9106703648974974,-0.9106703648974974,-0.23032076409641766,-0.23032076409641766,-0.23032076409641766,-0.6803496008010799,-0.6803496008010799,-0.6803496008010799,0.0,0.0,0.0,145.91869973451398
2022-01-24,146.96066097836348,137.4791993601397,155.24068541311078,146.96066097836348,146.96066097836348,-0.561962088750667,-0.561962088750667,-0.561962088750667,-0.06976821796238326,-0.06976821796238326,-0.06976821796238326,-0.4921938707882837,-0.4921938707882837,-0.4921938707882837,0.0,0.0,0.0,146.3986988896128
2022-01-25,147.00442460468082,137.35040035441384,155.56304725898826,147.00442460468082,147.00442460468082,-0.5695407570912833,-0.5695407570912833,-0.5695407570912833,-0.16578344534328573,-0.16578344534328573,-0.16578344534328573,-0.40375731174799756,-0.40375731174799756,-0.40375731174799756,0.0,0.0,0.0,146.43488384758953
2022-01-26,147.04818823099816,138.01495110225684,155.6884427274417,147.04818823099816,147.04818823099816,-0.42920577215317335,-0.42920577215317335,-0.42920577215317335,-0.12538603914618143,-0.12538603914618143,-0.12538603914618143,-0.30381973300699194,-0.30381973300699194,-0.30381973300699194,0.0,0.0,0.0,146.61898245884498
2022-01-27,147.0919518573155,137.36620410478375,155.87863315841648,147.0919518573155,147.0919518573155,-0.3569801920222428,-0.3569801920222428,-0.3569801920222428,-0.1632835590878051,-0.1632835590878051,-0.1632835590878051,-0.19369663293443776,-0.19369663293443776,-0.19369663293443776,0.0,0.0,0.0,146.73497166529327
2022-01-28,147.13571548363285,137.9916566568203,155.17857315707488,147.13571548363285,147.13571548363285,-0.305336432348545,-0.305336432348545,-0.305336432348545,-0.2303207640961185,-0.2303207640961185,-0.2303207640961185,-0.07501566825242649,-0.07501566825242649,-0.07501566825242649,0.0,0.0,0.0,146.8303790512843
2022-01-31,147.26700636258488,138.66978862722843,155.6441670285282,147.26700636258488,147.26700636258488,0.24227165371597253,0.24227165371597253,0.24227165371597253,-0.06976821796279314,-0.06976821796279314,-0.06976821796279314,0.3120398716787657,0.3120398716787657,0.3120398716787657,0.0,0.0,0.0,147.50927801630084
2022-02-01,147.31076998890222,138.3958094554154,156.4260795465554,147.31076998890222,147.31076998890222,0.2777611254238121,0.2777611254238121,0.2777611254238121,-0.16578344534350706,-0.16578344534350706,-0.16578344534350706,0.4435445707673191,0.4435445707673191,0.4435445707673191,0.0,0.0,0.0,147.58853111432603
2022-02-02,147.35453361521957,138.30702773262746,157.12522292372256,147.35453361521957,147.35453361521957,0.44661399983655947,0.44661399983655947,0.44661399983655947,-0.12538603914598007,-0.12538603914598007,-0.12538603914598007,0.5720000389825396,0.5720000389825396,0.5720000389825396,0.0,0.0,0.0,147.80114761505612
2022-02-03,147.3982972415369,139.43238607894688,156.65991025678215,147.3982972415369,147.3982972415369,0.5314433186167259,0.5314433186167259,0.5314433186167259,-0.1632835590879273,-0.1632835590879273,-0.1632835590879273,0.6947268777046532,0.6947268777046532,0.6947268777046532,0.0,0.0,0.0,147.92974056015365
2022-02-04,147.44206086785425,139.45319919997158,157.57166347296305,147.44206086785425,147.44206086785425,0.5787390554468627,0.5787390554468627,0.5787390554468627,-0.23032076409743235,-0.23032076409743235,-0.23032076409743235,0.8090598195442951,0.8090598195442951,0.8090598195442951,0.0,0.0,0.0,148.02079992330113
2022-02-07,147.57335174680628,139.3689589159272,157.0028422833008,147.57335174680628,147.57335174680628,1.0067721984854014,1.0067721984854014,1.0067721984854014,-0.06976821796320293,-0.06976821796320293,-0.06976821796320293,1.0765404164486043,1.0765404164486043,1.0765404164486043,0.0,0.0,0.0,148.5801239452917
2022-02-08,147.6171153731236,139.86150671755533,157.65628227960994,147.6171153731236,147.6171153731236,0.9672737543859551,0.9672737543859551,0.9672737543859551,-0.16578344534332537,-0.16578344534332537,-0.16578344534332537,1.1330571997292804,1.1330571997292804,1.1330571997292804,0.0,0.0,0.0,148.58438912750955
2022-02-09,147.66087899944094,139.39178100031324,157.4595782710779,147.66087899944094,147.66087899944094,1.0447796198809958,1.0447796198809958,1.0447796198809958,-0.1253860391463052,-0.1253860391463052,-0.1253860391463052,1.1701656590273009,1.1701656590273009,1.1701656590273009,0.0,0.0,0.0,148.70565861932192
2022-02-10,147.70464262575828,139.70446095892947,157.34287141490876,147.70464262575828,147.70464262575828,1.023219775320145,1.023219775320145,1.023219775320145,-0.16328355908735834,-0.16328355908735834,-0.16328355908735834,1.1865033344075033,1.1865033344075033,1.1865033344075033,0.0,0.0,0.0,148.72786240107843
2022-02-11,147.74840625207563,139.4773862652489,157.37786205383665,147.74840625207563,147.74840625207563,0.9507673701969801,0.9507673701969801,0.9507673701969801,-0.2303207640969985,-0.2303207640969985,-0.2303207640969985,1.1810881342939787,1.1810881342939787,1.1810881342939787,0.0,0.0,0.0,148.6991736222726
2022-02-14,147.87969713102765,139.4670846200935,157.59390732668493,147.87969713102765,147.87969713102765,0.9609562242632119,0.9609562242632119,0.9609562242632119,-0.06976821796361277,-0.06976821796361277,-0.06976821796361277,1.0307244422268247,1.0307244422268247,1.0307244422268247,0.0,0.0,0.0,148.84065335529087
2022-02-15,147.923460757345,140.118072418174,156.9254131977542,147.923460757345,147.923460757345,0.7710693257351651,0.7710693257351651,0.7710693257351651,-0.16578344534363904,-0.16578344534363904,-0.16578344534363904,0.936852771078804,0.936852771078804,0.936852771078804,0.0,0.0,0.0,148.69453008308017
2022-02-16,147.96722438366234,140.45411642390707,157.59267664800905,147.96722438366234,147.96722438366234,0.6972703547664645,0.6972703547664645,0.6972703547664645,-0.1253860391461038,-0.1253860391461038,-0.1253860391461038,0.8226563939125683,0.8226563939125683,0.8226563939125683,0.0,0.0,0.0,148.6644947384288
2022-02-17,148.01098800997968,139.2370993212102,157.29599531139144,148.01098800997968,148.01098800997968,0.5263946496314428,0.5263946496314428,0.5263946496314428,-0.16328355908748055,-0.16328355908748055,-0.16328355908748055,0.6896782087189233,0.6896782087189233,0.6896782087189233,0.0,0.0,0.0,148.53738265961113
2022-02-18,148.05475163629703,139.30750240145787,157.47292400316408,148.05475163629703,148.05475163629703,0.3095101890258723,0.3095101890258723,0.3095101890258723,-0.23032076409683422,-0.23032076409683422,-0.23032076409683422,0.5398309531227065,0.5398309531227065,0.5398309531227065,0.0,0.0,0.0,148.3642618253229
2022-02-22,148.22980614156637,138.94204503914028,156.29716423797365,148.22980614156637,148.22980614156637,-0.3452333781864527,-0.3452333781864527,-0.3452333781864527,-0.16578344534345738,-0.16578344534345738,-0.16578344534345738,-0.17944993284299537,-0.17944993284299537,-0.17944993284299537,0.0,0.0,0.0,147.8845727633799
2022-02-23,148.2735697678837,139.44592044035656,156.13992278325114,148.2735697678837,148.2735697678837,-0.5005312959883741,-0.5005312959883741,-0.5005312959883741,-0.12538603914590254,-0.12538603914590254,-0.12538603914590254,-0.3751452568424716,-0.3751452568424716,-0.3751452568424716,0.0,0.0,0.0,147.77303847189535
2022-02-24,148.31733339420106,138.80042799212072,156.15253731804788,148.31733339420106,148.31733339420106,-0.7344101853454319,-0.7344101853454319,-0.7344101853454319,-0.16328355908760275,-0.16328355908760275,-0.16328355908760275,-0.5711266262578292,-0.5711266262578292,-0.5711266262578292,0.0,0.0,0.0,147.58292320885562
2022-02-25,148.3610970205184,138.64622557766546,156.77495840296933,148.3610970205184,148.3610970205184,-0.994648353703697,-0.994648353703697,-0.994648353703697,-0.23032076409653518,-0.23032076409653518,-0.23032076409653518,-0.7643275896071619,-0.7643275896071619,-0.7643275896071619,0.0,0.0,0.0,147.3664486668147
2022-02-28,148.49238789947043,138.35804996417647,155.88166020573232,148.49238789947043,148.49238789947043,-1.3679569783678265,-1.3679569783678265,-1.3679569783678265,-0.06976821796443246,-0.06976821796443246,-0.06976821796443246,-1.2981887604033941,-1.2981887604033941,-1.2981887604033941,0.0,0.0,0.0,147.1244309211026
2022-03-01,148.53615152578777,138.07094590788603,155.2782652547051,148.53615152578777,148.53615152578777,-1.6179354278254057,-1.6179354278254057,-1.6179354278254057,-0.16578344534367867,-0.16578344534367867,-0.16578344534367867,-1.452151982481727,-1.452151982481727,-1.452151982481727,0.0,0.0,0.0,146.91821609796236
2022-03-02,148.5799151521051,137.37855384613752,155.57451143507765,148.5799151521051,148.5799151521051,-1.7157857881711416,-1.7157857881711416,-1.7157857881711416,-0.12538603914622762,-0.12538603914622762,-0.12538603914622762,-1.5903997490249138,-1.5903997490249138,-1.5903997490249138,0.0,0.0,0.0,146.86412936393396
2022-03-03,148.62367877842243,138.07058542541606,155.9260921493868,148.62367877842243,148.62367877842243,-1.8744634229807833,-1.8744634229807833,-1.8744634229807833,-0.16328355908696257,-0.16328355908696257,-0.16328355908696257,-1.7111798638938203,-1.7111798638938203,-1.7111798638938203,0.0,0.0,0.0,146.74921535544163
2022-03-04,148.66744240473977,138.3493094914458,154.9232878736412,148.66744240473977,148.66744240473977,-2.0434253479647446,-2.0434253479647446,-2.0434253479647446,-0.2303207640962361,-0.2303207640962361,-0.2303207640962361,-1.8131045838685083,-1.8131045838685083,-1.8131045838685083,0.0,0.0,0.0,146.62401705677502
2022-03-07,148.7987332836918,138.4695140352907,155.43859530978875,148.7987332836918,148.7987332836918,-2.067457297745819,-2.067457297745819,-2.067457297745819,-0.06976821796437925,-0.06976821796437925,-0.06976821796437925,-1.99768907978144,-1.99768907978144,-1.99768907978144,0.0,0.0,0.0,146.73127598594598
2022-03-08,148.84249691000915,137.58798656747356,155.05496832472215,148.84249691000915,148.84249691000915,-2.183888303593429,-2.183888303593429,-2.183888303593429,-0.16578344534349698,-0.16578344534349698,-0.16578344534349698,-2.018104858249932,-2.018104858249932,-2.018104858249932,0.0,0.0,0.0,146.65860860641573
2022-03-09,148.8862605363265,137.55383508507566,155.04304710070662,148.8862605363265,148.8862605363265,-2.1439490756958897,-2.1439490756958897,-2.1439490756958897,-0.12538603914601545,-0.12538603914601545,-0.12538603914601545,-2.0185630365498746,-2.0185630365498746,-2.0185630365498746,0.0,0.0,0.0,146.7423114606306
2022-03-10,148.93002416264383,138.30398525331384,154.93154466091048,148.93002416264383,148.93002416264383,-2.163238536816729,-2.163238536816729,-2.163238536816729,-0.16328355908715605,-0.16328355908715605,-0.16328355908715605,-1.999954977729573,-1.999954977729573,-1.999954977729573,0.0,0.0,0.0,146.7667856258271
2022-03-11,148.97378778896118,138.0124860303271,155.94266562060167,148.97378778896118,148.97378778896118,-2.1938050186632014,-2.1938050186632014,-2.1938050186632014,-0.23032076409593702,-0.23032076409593702,-0.23032076409593702,-1.9634842545672644,-1.9634842545672644,-1.9634842545672644,0.0,0.0,0.0,146.77998277029798
2022-03-14,149.10507866791318,138.63087335025764,155.86649166453626,149.10507866791318,149.10507866791318,-1.8325199687071512,-1.8325199687071512,-1.8325199687071512,-0.06976821796311242,-0.06976821796311242,-0.06976821796311242,-1.7627517507440384,-1.7627517507440384,-1.7627517507440384,0.0,0.0,0.0,147.27255869920603
2022-03-15,149.14884229423052,138.77404322410922,156.55775035390585,149.14884229423052,149.14884229423052,-1.837412736773889,-1.837412736773889,-1.837412736773889,-0.16578344534331532,-0.16578344534331532,-0.16578344534331532,-1.6716292914305737,-1.6716292914305737,-1.6716292914305737,0.0,0.0,0.0,147.31142955745662
2022-03-16,149.19260592054786,138.8995138121485,156.14946254012258,149.19260592054786,149.19260592054786,-1.6971948558122096,-1.6971948558122096,-1.6971948558122096,-0.1253860391460773,-0.1253860391460773,-0.1253860391460773,-1.5718088166661326,-1.5718088166661326,-1.5718088166661326,0.0,0.0,0.0,147.49541106473566
2022-03-17,149.2363695468652,139.16447031149758,156.50299959403858,149.2363695468652,149.2363695468652,-1.6286850757414415,-1.6286850757414415,-1.6286850757414415,-0.163283559087207,-0.163283559087207,-0.163283559087207,-1.4654015166542347,-1.4654015166542347,-1.4654015166542347,0.0,0.0,0.0,147.60768447112378
2022-03-18,149.28013317318255,139.14921542821344,156.64006894133504,149.28013317318255,149.28013317318255,-1.5848121341229726,-1.5848121341229726,-1.5848121341229726,-0.2303207640957728,-0.2303207640957728,-0.2303207640957728,-1.3544913700271997,-1.3544913700271997,-1.3544913700271997,0.0,0.0,0.0,147.69532103905956
2022-03-21,149.41142405213458,139.57915034317813,157.5264434513604,149.41142405213458,149.41142405213458,-1.0839716765067613,-1.0839716765067613,-1.0839716765067613,-0.06976821796352228,-0.06976821796352228,-0.06976821796352228,-1.014203458543239,-1.014203458543239,-1.014203458543239,0.0,0.0,0.0,148.32745237562781
2022-03-22,149.45518767845192,139.02654254706502,157.2776092001358,149.45518767845192,149.45518767845192,-1.069784921063765,-1.069784921063765,-1.069784921063765,-0.16578344534313363,-0.16578344534313363,-0.16578344534313363,-0.9040014757206314,-0.9040014757206314,-0.9040014757206314,0.0,0.0,0.0,148.38540275738816
2022-03-23,149.49895130476924,140.08627101053986,157.04361180554397,149.49895130476924,149.49895130476924,-0.9231899810928997,-0.9231899810928997,-0.9231899810928997,-0.12538603914587598,-0.12538603914587598,-0.12538603914587598,-0.7978039419470236,-0.7978039419470236,-0.7978039419470236,0.0,0.0,0.0,148.57576132367635
2022-03-24,149.54271493108664,139.54375276708808,157.80337398689,149.54271493108664,149.54271493108664,-0.8599910121441957,-0.8599910121441957,-0.8599910121441957,-0.16328355908740044,-0.16328355908740044,-0.16328355908740044,-0.6967074530567955,-0.6967074530567955,-0.6967074530567955,0.0,0.0,0.0,148.68272391894243
2022-03-25,149.58647855740398,140.3446877764351,157.5677193670114,149.58647855740398,149.58647855740398,-0.8318855849268956,-0.8318855849268956,-0.8318855849268956,-0.2303207640969518,-0.2303207640969518,-0.2303207640969518,-0.6015648208299438,-0.6015648208299438,-0.6015648208299438,0.0,0.0,0.0,148.75459297247707
2022-03-28,149.717769436356,140.2677555651994,157.5265298928244,149.717769436356,149.717769436356,-0.4264849916294564,-0.4264849916294564,-0.4264849916294564,-0.0697682179639321,-0.0697682179639321,-0.0697682179639321,-0.3567167736655243,-0.3567167736655243,-0.3567167736655243,0.0,0.0,0.0,149.29128444472656
2022-03-29,149.76153306267332,140.36870305325462,158.2191096920754,149.76153306267332,149.76153306267332,-0.4548679913512738,-0.4548679913512738,-0.4548679913512738,-0.16578344534335498,-0.16578344534335498,-0.16578344534335498,-0.28908454600791883,-0.28908454600791883,-0.28908454600791883,0.0,0.0,0.0,149.30666507132204
2022-03-30,149.80529668899067,140.54865930021998,158.47253218527553,149.80529668899067,149.80529668899067,-0.35353930991718485,-0.35353930991718485,-0.35353930991718485,-0.1253860391461903,-0.1253860391461903,-0.1253860391461903,-0.2281532707709945,-0.2281532707709945,-0.2281532707709945,0.0,0.0,0.0,149.45175737907348
2022-03-31,149.849060315308,141.14109709960672,158.34541172480678,149.849060315308,149.849060315308,-0.33677250483313487,-0.33677250483313487,-0.33677250483313487,-0.16328355908759393,-0.16328355908759393,-0.16328355908759393,-0.17348894574554094,-0.17348894574554094,-0.17348894574554094,0.0,0.0,0.0,149.51228781047487
2022-04-01,149.89282394162532,141.0869652578001,158.4984749766474,149.89282394162532,149.89282394162532,-0.3548482988774972,-0.3548482988774972,-0.3548482988774972,-0.2303207640966527,-0.2303207640966527,-0.2303207640966527,-0.12452753478084455,-0.12452753478084455,-0.12452753478084455,0.0,0.0,0.0,149.53797564274782
2022-04-04,150.02411482057732,141.10124270269108,159.10938961036635,150.02411482057732,150.02411482057732,-0.07477333006146501,-0.07477333006146501,-0.07477333006146501,-0.06976821796387893,-0.06976821796387893,-0.06976821796387893,-0.005005112097586089,-0.005005112097586089,-0.005005112097586089,0.0,0.0,0.0,149.94934149051585
2022-04-05,150.06787844689472,140.28457766886524,158.45909163525386,150.06787844689472,150.06787844689472,-0.13763025020828928,-0.13763025020828928,-0.13763025020828928,-0.16578344534326558,-0.16578344534326558,-0.16578344534326558,0.0281531951349763,0.0281531951349763,0.0281531951349763,0.0,0.0,0.0,149.93024819668645
2022-04-06,150.11164207321207,141.21741865902635,159.0475308887614,150.11164207321207,150.11164207321207,-0.06624293114163378,-0.06624293114163378,-0.06624293114163378,-0.12538603914598898,-0.12538603914598898,-0.12538603914598898,0.059143108004355203,0.059143108004355203,0.059143108004355203,0.0,0.0,0.0,150.04539914207044
2022-04-07,150.1554056995294,141.16655750542802,158.94217381245596,150.1554056995294,150.1554056995294,-0.0747104137724447,-0.0747104137724447,-0.0747104137724447,-0.1632835590876449,-0.1632835590876449,-0.1632835590876449,0.0885731453152002,0.0885731453152002,0.0885731453152002,0.0,0.0,0.0,150.08069528575697
2022-04-08,150.19916932584673,141.1632731119201,159.07664635749475,150.19916932584673,150.19916932584673,-0.11337090550352652,-0.11337090550352652,-0.11337090550352652,-0.2303207640963537,-0.2303207640963537,-0.2303207640963537,0.11694985859282714,0.11694985859282714,0.11694985859282714,0.0,0.0,0.0,150.0857984203432
2022-04-11,150.33046020479875,141.41140895611645,159.30166471134498,150.33046020479875,150.33046020479875,0.1291163203211629,0.1291163203211629,0.1291163203211629,-0.06976821796382576,-0.06976821796382576,-0.06976821796382576,0.19888453828498867,0.19888453828498867,0.19888453828498867,0.0,0.0,0.0,150.45957652511993
2022-04-12,150.3742238311161,141.3986540878916,158.82277649911015,150.3742238311161,150.3742238311161,0.05965737883811971,0.05965737883811971,0.05965737883811971,-0.16578344534348693,-0.16578344534348693,-0.16578344534348693,0.22544082418160666,0.22544082418160666,0.22544082418160666,0.0,0.0,0.0,150.43388120995422
2022-04-13,150.41798745743344,141.51951781257583,159.43315348209185,150.41798745743344,150.41798745743344,0.12600827329080874,0.12600827329080874,0.12600827329080874,-0.12538603914605084,-0.12538603914605084,-0.12538603914605084,0.2513943124368596,0.2513943124368596,0.2513943124368596,0.0,0.0,0.0,150.54399573072425
2022-04-14,150.46175108375078,141.91755975678166,158.99803387266067,150.46175108375078,150.46175108375078,0.11310667066447581,0.11310667066447581,0.11310667066447581,-0.16328355908783834,-0.16328355908783834,-0.16328355908783834,0.27639022975231414,0.27639022975231414,0.27639022975231414,0.0,0.0,0.0,150.57485775441526
2022-04-18,150.63680558902013,142.02303560799947,159.82584071865548,150.63680558902013,150.63680558902013,0.28580616844635115,0.28580616844635115,0.28580616844635115,-0.06976821796469859,-0.06976821796469859,-0.06976821796469859,0.3555743864110497,0.3555743864110497,0.3555743864110497,0.0,0.0,0.0,150.92261175746648
2022-04-19,150.68056921533747,141.39531152371356,159.29810597283736,150.68056921533747,150.68056921533747,0.20086783404623407,0.20086783404623407,0.20086783404623407,-0.16578344534330525,-0.16578344534330525,-0.16578344534330525,0.3666512793895393,0.3666512793895393,0.3666512793895393,0.0,0.0,0.0,150.8814370493837
2022-04-20,150.7243328416548,141.6118932674708,159.09031510633397,150.7243328416548,150.7243328416548,0.2473166306639439,0.2473166306639439,0.2473166306639439,-0.1253860391461127,-0.1253860391461127,-0.1253860391461127,0.37270266981005656,0.37270266981005656,0.37270266981005656,0.0,0.0,0.0,150.97164947231875
2022-04-21,150.76809646797216,142.3248965446953,159.9275978191344,150.76809646797216,150.76809646797216,0.2096966872506903,0.2096966872506903,0.2096966872506903,-0.16328355908719813,-0.16328355908719813,-0.16328355908719813,0.37298024633788845,0.37298024633788845,0.37298024633788845,0.0,0.0,0.0,150.97779315522286
2022-04-22,150.8118600942895,141.60010458220927,160.52024844233583,150.8118600942895,150.8118600942895,0.13647672438975553,0.13647672438975553,0.13647672438975553,-0.2303207640972336,-0.2303207640972336,-0.2303207640972336,0.3667974884869891,0.3667974884869891,0.3667974884869891,0.0,0.0,0.0,150.94833681867925
2022-04-25,150.94315097324153,141.95559939659753,159.95785742094023,150.94315097324153,150.94315097324153,0.23438455342186498,0.23438455342186498,0.23438455342186498,-0.06976821796464538,-0.06976821796464538,-0.06976821796464538,0.3041527713865103,0.3041527713865103,0.3041527713865103,0.0,0.0,0.0,151.1775355266634
2022-04-26,150.98691459955887,141.9885612303422,160.4195785980841,150.98691459955887,150.98691459955887,0.10169392885713237,0.10169392885713237,0.10169392885713237,-0.1657834453436189,-0.1657834453436189,-0.1657834453436189,0.2674773742007513,0.2674773742007513,0.2674773742007513,0.0,0.0,0.0,151.08860852841602
2022-04-27,151.03067822587622,142.967323133871,160.07520826557,151.03067822587622,151.03067822587622,0.09738032653611398,0.09738032653611398,0.09738032653611398,-0.1253860391461746,-0.1253860391461746,-0.1253860391461746,0.2227663656822886,0.2227663656822886,0.2227663656822886,0.0,0.0,0.0,151.12805855241234
2022-04-28,151.07444185219356,142.26099805876453,159.8586714644324,151.07444185219356,151.07444185219356,0.0069246772436317595,0.0069246772436317595,0.0069246772436317595,-0.16328355908739162,-0.16328355908739162,-0.16328355908739162,0.17020823633102336,0.17020823633102336,0.17020823633102336,0.0,0.0,0.0,151.0813665294372
2022-04-29,151.11820547851087,142.48886126867257,160.16003322489073,151.11820547851087,151.11820547851087,-0.1201409316088555,-0.1201409316088555,-0.1201409316088555,-0.2303207640970694,-0.2303207640970694,-0.2303207640970694,0.11017983248821386,0.11017983248821386,0.11017983248821386,0.0,0.0,0.0,150.99806454690201
2022-05-02,151.2494963574629,142.21989793771115,159.37449740989607,151.2494963574629,151.2494963574629,-0.17799932699643645,-0.17799932699643645,-0.17799932699643645,-0.06976821796337862,-0.06976821796337862,-0.06976821796337862,-0.10823110903305783,-0.10823110903305783,-0.10823110903305783,0.0,0.0,0.0,151.07149703046647
2022-05-03,151.29325998378025,141.7280350617459,159.63154360081103,151.29325998378025,151.29325998378025,-0.3566054481450525,-0.3566054481450525,-0.3566054481450525,-0.16578344534343725,-0.16578344534343725,-0.16578344534343725,-0.19082200280161532,-0.19082200280161532,-0.19082200280161532,0.0,0.0,0.0,150.9366545356352
2022-05-04,151.3370236100976,142.52371307257098,159.46308517118442,151.3370236100976,151.3370236100976,-0.40185525092539937,-0.40185525092539937,-0.40185525092539937,-0.12538603914597327,-0.12538603914597327,-0.12538603914597327,-0.27646921177942607,-0.27646921177942607,-0.27646921177942607,0.0,0.0,0.0,150.9351683591722
2022-05-05,151.38078723641493,142.5166598138765,159.44959616363656,151.38078723641493,151.38078723641493,-0.5272016052402162,-0.5272016052402162,-0.5272016052402162,-0.1632835590874426,-0.1632835590874426,-0.1632835590874426,-0.36391804615277357,-0.36391804615277357,-0.36391804615277357,0.0,0.0,0.0,150.85358563117472
2022-05-06,151.42455086273227,141.5358959561152,159.35932700033092,151.42455086273227,151.42455086273227,-0.6821756126282753,-0.6821756126282753,-0.6821756126282753,-0.2303207640969051,-0.2303207640969051,-0.2303207640969051,-0.45185484853137026,-0.45185484853137026,-0.45185484853137026,0.0,0.0,0.0,150.742375250104
2022-05-09,151.55584174168428,142.10973541795576,159.10144398531403,151.55584174168428,151.55584174168428,-0.7750554960998873,-0.7750554960998873,-0.7750554960998873,-0.06976821796378845,-0.06976821796378845,-0.06976821796378845,-0.7052872781360989,-0.7052872781360989,-0.7052872781360989,0.0,0.0,0.0,150.78078624558438
2022-05-10,151.59960536800162,142.37105770849317,158.729128149305,151.59960536800162,151.59960536800162,-0.9478410807388524,-0.9478410807388524,-0.9478410807388524,-0.16578344534365858,-0.16578344534365858,-0.16578344534365858,-0.7820576353951938,-0.7820576353951938,-0.7820576353951938,0.0,0.0,0.0,150.65176428726278
2022-05-11,151.64336899431896,142.20943830003338,159.74344331511662,151.64336899431896,151.64336899431896,-0.9784485709151154,-0.9784485709151154,-0.9784485709151154,-0.12538603914629834,-0.12538603914629834,-0.12538603914629834,-0.8530625317688169,-0.8530625317688169,-0.8530625317688169,0.0,0.0,0.0,150.66492042340386
2022-05-12,151.6871326206363,141.76866173194261,159.3641279314085,151.6871326206363,151.6871326206363,-1.0806305885227472,-1.0806305885227472,-1.0806305885227472,-0.16328355908763606,-0.16328355908763606,-0.16328355908763606,-0.9173470294351111,-0.9173470294351111,-0.9173470294351111,0.0,0.0,0.0,150.60650203211355
2022-05-13,151.73089624695365,141.48596064432468,158.86315849137353,151.73089624695365,151.73089624695365,-1.204442140060491,-1.204442140060491,-1.204442140060491,-0.2303207640964712,-0.2303207640964712,-0.2303207640964712,-0.9741213759640198,-0.9741213759640198,-0.9741213759640198,0.0,0.0,0.0,150.52645410689317
2022-05-16,151.86218712590568,141.71502115956372,159.79639592271175,151.86218712590568,151.86218712590568,-1.1641250939784413,-1.1641250939784413,-1.1641250939784413,-0.0697682179641983,-0.0697682179641983,-0.0697682179641983,-1.094356876014243,-1.094356876014243,-1.094356876014243,0.0,0.0,0.0,150.69806203192724
2022-05-17,151.90595075222302,141.27374788239703,159.68141980751238,151.90595075222302,151.90595075222302,-1.2828831598755632,-1.2828831598755632,-1.2828831598755632,-0.16578344534387987,-0.16578344534387987,-0.16578344534387987,-1.1170997145316832,-1.1170997145316832,-1.1170997145316832,0.0,0.0,0.0,150.62306759234747
2022-05-18,151.9497143785404,142.3619939658368,159.28568340192007,151.9497143785404,151.9497143785404,-1.2567698163475052,-1.2567698163475052,-1.2567698163475052,-0.12538603914608623,-0.12538603914608623,-0.12538603914608623,-1.131383777201419,-1.131383777201419,-1.131383777201419,0.0,0.0,0.0,150.69294456219288
2022-05-19,151.99347800485774,142.80712440147258,159.72359617223407,151.99347800485774,151.99347800485774,-1.3009246577099465,-1.3009246577099465,-1.3009246577099465,-0.16328355908775827,-0.16328355908775827,-0.16328355908775827,-1.1376410986221883,-1.1376410986221883,-1.1376410986221883,0.0,0.0,0.0,150.6925533471478
2022-05-20,152.03724163117508,141.796024394685,159.59459189126608,152.03724163117508,152.03724163117508,-1.3668103304387376,-1.3668103304387376,-1.3668103304387376,-0.23032076409630695,-0.23032076409630695,-0.23032076409630695,-1.1364895663424306,-1.1364895663424306,-1.1364895663424306,0.0,0.0,0.0,150.67043130073634
2022-05-23,152.16853251012705,142.24130034966973,160.25313940107313,152.16853251012705,152.16853251012705,-1.1668465680271995,-1.1668465680271995,-1.1668465680271995,-0.06976821796246847,-0.06976821796246847,-0.06976821796246847,-1.097078350064731,-1.097078350064731,-1.097078350064731,0.0,0.0,0.0,151.00168594209984
2022-05-24,152.2122961364444,141.5225595612022,159.72332378988446,152.2122961364444,152.2122961364444,-1.2411453229528489,-1.2411453229528489,-1.2411453229528489,-0.16578344534329517,-0.16578344534329517,-0.16578344534329517,-1.0753618776095537,-1.0753618776095537,-1.0753618776095537,0.0,0.0,0.0,150.97115081349153
2022-05-25,152.25605976276174,142.09459291916232,159.76564098168194,152.25605976276174,152.25605976276174,-1.1766166857361011,-1.1766166857361011,-1.1766166857361011,-0.1253860391461481,-0.1253860391461481,-0.1253860391461481,-1.051230646589953,-1.051230646589953,-1.051230646589953,0.0,0.0,0.0,151.07944307702564
2022-05-26,152.29982338907908,141.93310970184314,159.8785614184393,152.29982338907908,152.29982338907908,-1.1891212745592468,-1.1891212745592468,-1.1891212745592468,-0.16328355908711806,-0.16328355908711806,-0.16328355908711806,-1.0258377154721285,-1.0258377154721285,-1.0258377154721285,0.0,0.0,0.0,151.11070211451982
2022-05-27,152.34358701539642,142.52502242303376,160.26180851042966,152.34358701539642,152.34358701539642,-1.2306242112720773,-1.2306242112720773,-1.2306242112720773,-0.2303207640960079,-0.2303207640960079,-0.2303207640960079,-1.0003034471760694,-1.0003034471760694,-1.0003034471760694,0.0,0.0,0.0,151.11296280412435
2022-05-31,152.51864152066582,142.88425048800497,160.14375512056222,152.51864152066582,152.51864152066582,-1.0818594116888298,-1.0818594116888298,-1.0818594116888298,-0.1657834453435165,-0.1657834453435165,-0.1657834453435165,-0.9160759663453133,-0.9160759663453133,-0.9160759663453133,0.0,0.0,0.0,151.43678210897698
